,x,y,plano,plano_ruido,silla,silla_ruido,cubica,cubica_ruido,modulo,modulo_ruido,estimacion_plano_0.1_1,estimacion_plano_0.1_2,estimacion_silla_0.1_1,estimacion_silla_0.1_2,estimacion_cubica_0.1_1,estimacion_cubica_0.1_2,estimacion_modulo_0.1_1,estimacion_modulo_0.1_2,estimacion_plano_0.5_1,estimacion_plano_0.5_2,estimacion_silla_0.5_1,estimacion_silla_0.5_2,estimacion_cubica_0.5_1,estimacion_cubica_0.5_2,estimacion_modulo_0.5_1,estimacion_modulo_0.5_2,estimacion_plano_1_1,estimacion_plano_1_2,estimacion_silla_1_1,estimacion_silla_1_2,estimacion_cubica_1_1,estimacion_cubica_1_2,estimacion_modulo_1_1,estimacion_modulo_1_2
708,-3.36734693877551,-2.142857142857143,7.959183673469388,17.682420251222887,6.747188671386922,3.4367568318431654,36.03957534700677,75.52715034665675,5.5102040816326525,5.099127026303316,8.03774043954647,8.774954401660327,6.907410989190313,7.6417436695413645,38.20958587343444,33.958938422167556,5.499520698242755,5.502418488278408,7.862728855889386,7.8569106392578725,5.1426818524054605,6.887085637448573,48.13692386211043,37.67374664056306,5.684206448766272,5.205292003954921,7.889294254885259,7.8836783500780285,1.6994519933738368,6.639016827550449,46.89478981060026,47.80586767590506,5.5214601297506105,4.807264105826574
709,-3.163265306122449,-2.142857142857143,7.346938775510205,10.258463721323327,5.414410662224076,-1.0014565041840253,29.509558092291485,9.252917282172707,5.3061224489795915,5.9823491146085965,7.306785627860731,7.675202784591066,5.690050397882008,6.477953005571201,31.50110723170965,29.078595762769773,5.287918474738553,5.294239823851145,7.249421269533082,7.242651268817208,4.209197035060051,5.560252669526109,43.06996150160733,30.773262956399726,5.4768006242868195,5.010432262142939,7.28201403023486,7.271966512061113,1.382229487415597,5.304926593233595,43.89888875025911,43.40409868634974,5.4519278986590525,4.555375759304031
710,-2.9591836734693877,-2.142857142857143,6.73469387755102,4.615742755460646,4.164931278633902,-1.6207281599081353,23.770027794541388,42.463387958468466,5.1020408163265305,7.968353307634656,6.558130460229927,6.4100590164213616,4.567583507328141,5.158674556079615,25.419257595430963,24.50246650186716,5.08098526917243,5.097552564233552,6.639248208487199,6.632180675255934,3.3082749146737043,4.318146112034518,38.19233210055744,24.486031702067574,5.272389203882792,4.818704192156668,6.674811149250878,6.66136836476962,1.0814605106351183,4.054846926893365,40.912193048402564,39.216756227635734,5.385615285096622,4.319307230020666
711,-2.7551020408163263,-2.142857142857143,6.122448979591837,4.5426667663720535,2.998750520616409,1.4290879888251047,18.769985295242623,19.96018808906974,4.8979591836734695,2.7006232568616655,5.808013888650222,5.115273810830017,3.5058183906102065,3.7976428159008964,19.949234598849305,20.118795839838644,4.8808139009305505,4.9035940213219895,6.032285270970148,6.020824032461564,2.4258466658464584,3.158337235903955,33.582328428451305,18.88028008885857,5.076234093418374,4.621274025727415,6.067669316641458,6.051831965011288,0.7970332905008644,2.8887513948922816,37.93276201325966,35.233949250901205,5.32256796572573,4.099120202527779
712,-2.5510204081632653,-2.142857142857143,5.5102040816326525,-2.355098329295455,1.915868388171595,7.307736330735562,14.458431435881309,12.920791781248978,4.6938775510204085,4.366527391460032,5.072853091836773,3.951554917741002,2.4720559439060206,2.424491955903043,15.28401392160439,15.198125495512974,4.686496418237332,4.695171958057076,5.428205688089778,5.413232961513951,1.579828063274736,2.084107066030497,29.175596457633603,13.872155581587808,4.884677088460667,4.426815953547215,5.460571204149734,5.443304429530706,0.5288173717675901,1.8066083492398315,34.95876485041613,31.44589195245669,5.262828761790903,3.8948615424613813
713,-2.3469387755102042,-2.142857142857143,4.8979591836734695,0.7155993563255088,0.9162848812994602,-2.549948981334335,10.784367057943546,51.736968316088685,4.4897959183673475,4.66450528227197,4.375310970895434,3.022023375529979,1.4434303778438042,1.1464279360881295,11.336114893687872,10.001528468605894,4.49949260003683,4.462932369398866,4.826761887817038,4.807540558703493,0.7691403350058452,1.0970768703216451,24.952984441397525,9.449956271347462,4.69794041404425,4.236061099380062,4.8535010569861905,4.8357358092971365,0.27667549636959154,0.8083809628919308,31.98852710138067,27.842952884516283,5.20643964632711,3.7065638654559505
714,-2.142857142857143,-2.142857142857143,4.2857142857142865,-1.765248037335982,0.0,-1.4571647658167326,7.696793002915452,30.260883030527125,4.285714285714286,2.6809203985967773,3.716822381607317,2.477424549898225,0.4214009233832636,0.11808854081435564,7.8660261609368085,5.16887875774079,4.315098599454852,4.234942856945051,4.2279808951649205,4.1989136172292065,-0.007497539420057513,0.19296272185322672,21.01120496871738,5.67563752108562,4.521007326033788,4.042422753000594,4.246447435109524,4.229083570555422,0.040475217623135336,-0.10597481826992478,29.020581235649665,24.415709230921575,5.1534433784768625,3.534245778615765
715,-1.9387755102040813,-2.142857142857143,3.6734693877551012,3.111584098091171,-0.8329862557267811,-0.37018771468731104,5.1447101122831445,-22.571481180920472,4.081632653061224,3.29380736523967,3.0987779661421846,2.283507906279655,-0.5528227767838784,-0.7343592257509394,4.7496587981775304,1.2238374875672053,4.129169020496408,4.034339791056656,3.6312175314641686,3.5865035086534705,-0.7452927135286026,-0.6227154714750914,17.214503960606137,2.458292269115415,4.348271336831265,3.8553513731570854,3.639404008537629,3.623314560586552,-0.17989637260091967,-0.9365102204820533,26.053707288402585,21.154983895120864,5.103884941403061,3.3779120516102656
716,-1.7346938775510203,-2.142857142857143,3.061224489795918,-1.9996709261524468,-1.5826738858808826,-0.7147687774025732,3.077119227532745,-67.38901298946332,3.877551020408163,3.006406160000845,2.5454645276203554,2.2588039311911734,-1.4114575854364075,-1.5928050424594113,2.0550871019067274,-1.7338372158151558,3.938411404579953,3.8699068297098083,3.035910515631082,2.9693186472783553,-1.4393061366543909,-1.3619405218392882,13.733298529513243,-0.13349725715537797,4.187370938526302,3.6662676632699576,3.032370591419239,3.0184072917537024,-0.3845173022892344,-1.6832855946169654,23.086974455652946,18.051876382250487,5.057813610450716,3.237555029573951
717,-1.5306122448979593,-2.142857142857143,2.448979591836735,8.601009418482013,-2.2490628904623065,2.994113093422523,1.4430211901503638,-14.08920983930346,3.673469387755102,4.472674767271311,2.052770458982005,2.276780783502641,-2.1266750574504063,-2.4481009159274927,-0.13328818575306067,-3.6668251782646872,3.742998364140157,3.7382190728110825,2.4408089223663487,2.3544609283069997,-2.0778853366185843,-2.032724171105749,10.630726767931035,-2.1322897715799964,4.041601720236464,3.4768075483260907,2.4253521227846497,2.414350570830612,-0.5734116878201915,-2.346370560318425,20.119791150398594,15.097798339569705,5.015285075229038,3.1131565392829605
718,-1.3265306122448979,-2.142857142857143,1.8367346938775508,4.515133091732543,-2.8321532694710534,-6.945363268062222,0.1914168416221127,-12.762237612033715,3.4693877551020407,4.706327048525404,1.5709045744064059,2.1992706888093725,-2.7245371074790907,-3.1516091264572372,-1.8136640251943765,-4.414648810395814,3.5481070800660017,3.613411744726662,1.8454183419058563,1.7346794553086324,-2.665813320499179,-2.625800445083224,7.661746836490032,-3.6484008141979856,3.898016244887332,3.298436614685073,1.8183574234815416,1.8111407745996464,-0.7465282555095928,-2.925845522555921,17.151947822628614,12.284485716626863,4.976363801801125,3.0046906328475633
719,-1.1224489795918364,-2.142857142857143,1.2244897959183665,-1.8452551062799034,-3.3319450229071226,-3.7979580549109886,-0.7286929765658878,40.07103844161733,3.265306122448979,3.246231478304635,1.0600313611487784,1.8716460666778842,-3.2215768908858697,-3.6338570310800633,-3.0494495555718095,-4.26747023930453,3.360075114291329,3.4555916795106882,1.2483247874821728,1.1338669441178668,-3.172317745296367,-3.1613356509785833,5.226728889318623,-4.652593109331036,3.7784667521904147,3.124460533227354,1.2113960923972569,1.2087745335272184,-0.903714082954167,-3.421802009066084,14.183643432866225,9.60396345227829,4.941125166107323,2.912126324251321
720,-0.9183673469387754,-2.142857142857143,0.6122448979591835,-1.80032674618444,-3.748438150770512,5.546178010931697,-1.3683074229275218,22.025426169648323,3.061224489795918,3.6467614267233026,0.5135484850919472,1.1609724899000475,-3.618047371321436,-3.8907144001671092,-3.8977765266218367,-4.015698328062707,3.182931823781555,3.264167403319958,0.648984303342402,0.5547327194568784,-3.5926948045070715,-3.630912757341143,3.1979283060220625,-5.258992079490505,3.68052312147262,2.9667660114388523,0.6044775941884996,0.6072440482526525,-1.044680141990963,-3.8343366889427877,11.215510654598733,7.048482772934881,4.909658075982325,2.8354313892702385
721,-0.7142857142857144,-2.142857142857143,4.440892098500626e-16,1.6660335197866492,-4.081632653061224,-6.280956450280739,-1.778425655976676,-26.599456246777287,2.857142857142857,2.0162408521162227,-0.06736608360014704,0.12166621638744474,-3.9173142221783332,-3.934705566528907,-4.378688582214057,-4.11823931699668,3.0221187140040966,3.0513517807355024,0.04800126578803906,-0.007708500674408335,-3.928890966295959,-4.024099666627216,1.4540760949192881,-5.554904532510948,3.600724102893484,2.8336621272294193,-0.002387830956376763,0.006534598499566176,-1.1689622796830235,-4.16354793943728,8.248627864625595,4.61040918011043,4.882067795527432,2.7745761149624166
722,-0.5102040816326525,-2.142857142857143,-0.6122448979591852,-2.657472663525209,-4.331528529779259,-13.955367317274169,-2.0100468342272357,-4.277715937037318,2.6530612244897953,3.9193775272400755,-0.6686653897809912,-1.0336210769679115,-4.138681177405362,-3.7852361001237864,-4.506289362517599,-4.31574585556362,2.887772997048614,2.8161189181616786,-0.5536391603265624,-0.5549282912816621,-4.17825329531343,-4.329933726553398,-0.03341078872517578,-5.6009666809445,3.5441140892293665,2.7293935247824157,-0.6091887158915126,-0.593380435514536,-1.2758757216401153,-4.4095336670223055,5.284542312109295,2.282126481969285,4.858479637208925,2.729536762088337
723,-0.3061224489795915,-2.142857142857143,-1.2244897959183683,-0.6879423895993632,-4.498125780924615,3.1846089510346953,-2.114170116193083,-18.7877285096849,2.4489795918367343,0.8152875765369738,-1.2710366771314543,-2.033418506201175,-4.306325825300755,-3.5538408848218106,-4.236053472430179,-4.541016961128564,2.7902370918968478,2.595678667024692,-1.153950388337556,-1.0959525668017955,-4.345722324373875,-4.542763552376313,-1.3729262880162398,-5.442338260954187,3.506491908211765,2.6576597896617495,-1.2159114622321192,-1.1925448956211095,-1.3644573362108,-4.572379623873235,2.325283725400364,0.05596267741435024,4.839044970684542,2.7002985916394775
724,-0.1020408163265305,-2.142857142857143,-1.8367346938775513,1.2878435874481449,-4.581424406497292,2.368037411500466,-2.1417946603881037,-16.45907407284426,2.2448979591836733,5.504255284220798,-1.8500120500689778,-2.6659096339401835,-4.4368687932307695,-3.387905146250358,-3.709429603166016,-4.383211357767744,2.735471283726744,2.4533548301020334,-1.751993145842168,-1.6329672015356969,-4.430714495089376,-4.658952309183389,-2.617161287717194,-5.124159190247359,3.488274214510512,2.6200652227699845,-1.8225397507391463,-1.7910260112956136,-1.433401164627658,-4.652150168968927,-0.626637112205212,-2.075759633108671,4.823949970338006,2.686853169964368
725,0.1020408163265305,-2.142857142857143,-2.4489795918367343,-3.0264259629853947,-4.581424406497292,2.7605788423511264,-2.143919625326182,26.217984522204567,2.2448979591836733,1.4205565457250473,-2.3938259949462704,-2.9110241207953953,-4.514163566583366,-3.521054776889277,-3.18693752484209,-3.5855404902635937,2.728652480713833,2.428341501396023,-2.3473238575471913,-2.169941364977985,-4.432853283985687,-4.672634675432971,-3.818914377691837,-4.702908637605228,3.489608670800923,2.61754894933138,-2.4293956017412053,-2.393193190121607,-1.433470780349504,-4.645963993337981,-3.5648094481710517,-4.112571349210647,4.8272748895025055,2.6910955824592815
726,0.3061224489795915,-2.142857142857143,-3.0612244897959173,-4.068898961316156,-4.498125780924615,8.6391665317167,-2.1715441695212028,-48.67854022105067,2.4489795918367343,2.2460938158384343,-2.889116196141599,-2.9858829503108018,-4.51132178951969,-3.954060465195229,-2.9166422009072863,-2.4160713242766523,2.774864021390159,2.513504771842617,-2.940145848966582,-2.711241785249255,-4.350856507661607,-4.583522571751535,-5.029684971321467,-4.253199667770559,3.510347312263627,2.650480822681591,-3.03654444790538,-2.999846763651306,-1.3650873539766575,-4.554536122260337,-6.5019860063942705,-6.1801117803660786,4.848927470141669,2.712993556561602
727,0.5102040816326534,-2.142857142857143,-3.673469387755103,-7.126184238079192,-4.331528529779257,-6.572977405574684,-2.2756674514870507,-15.86672502376694,2.653061224489796,2.647036620179133,-3.3469521811924445,-3.0741247824549354,-4.392230185567072,-4.444352047450587,-2.9998944240812,-1.5490824092836384,2.8703147135392637,2.6974985987991382,-3.5311663383665692,-3.2608100926708703,-4.183057427391197,-4.396738856308792,-6.299012116216005,-3.8641792715780174,3.550292998109703,2.717987671939899,-3.643644996814101,-3.606792531302095,-1.2776293119205109,-4.381236804727834,-9.444051920845553,-8.333814485648377,4.874785596162592,2.7505660441287247
728,0.7142857142857144,-2.142857142857143,-4.2857142857142865,-4.734634011806236,-4.081632653061224,-11.03688349424195,-2.5072886297376096,-6.7320210617928895,2.857142857142857,2.312421913696523,-3.8076685420704814,-3.2387644077695623,-4.163870737679459,-4.730940103448397,-3.3913296526221903,-1.6424075180765128,3.009849940705481,2.937239029893291,-4.121933583153008,-3.8207919256221885,-3.928856953887188,-4.116352055608026,-7.679139687424718,-3.616965278534079,3.6092782262085668,2.8178767972309506,-4.250671620478562,-4.213881853424882,-1.172393141226952,-4.126257476582877,-12.388562813940537,-10.581879294901874,4.904654489627123,2.803743620738807
729,0.9183673469387754,-2.142857142857143,-4.8979591836734695,4.00734743385102,-3.748438150770512,2.747525944483847,-2.9174068627867635,-30.15939684097008,3.061224489795918,0.768755972114699,-4.310561291735641,-3.4999873683628335,-3.8403959431753867,-4.769900979339281,-4.016209168742281,-2.418446582269621,3.180343001072531,3.1965033904076448,-4.715374383204932,-4.396098328839303,-3.583374816538968,-3.7459863476836146,-9.264911938631226,-3.5872312994648032,3.6920248763125136,2.9468180417284877,-4.857606915891481,-4.821023589401069,-1.050325286978649,-3.7897312388789413,-15.33349994966268,-12.93210106862724,4.938378922236772,2.872478258465116
730,1.1224489795918373,-2.142857142857143,-5.510204081632654,-12.676237562840157,-3.3319450229071204,-6.187545102864701,-3.557021309148401,47.15263378046221,3.26530612244898,3.0317843625004963,-4.86362422685313,-3.9266381424417145,-3.439117808599025,-4.4845099603453695,-4.758891752772678,-3.561233004499664,3.36575036315812,3.4565103469098695,-5.311478309657836,-4.986919852609159,-3.1525447813908496,-3.2874687016513757,-11.10708543283636,-3.8382878569444485,3.793869212652197,3.1013473236659563,-5.464441412309054,-5.428173728931927,-0.912087346615809,-3.371745349365839,-18.277294855256546,-15.391963493623136,4.975833800134601,2.9567454814494947
731,1.3265306122448983,-2.142857142857143,-6.122448979591837,-9.174079690287794,-2.8321532694710525,-1.9947313230824033,-4.477131127336401,-7.66965446522536,3.469387755102041,5.282848059218788,-5.4652344686084335,-4.595028291966273,-2.9555439568913413,-3.8486425421662935,-5.713730061969985,-4.809824920846375,3.558976023251309,3.6829476371092973,-5.913594498450337,-5.588626315581839,-2.63626524052514,-2.743656356757937,-13.31987032026415,-4.469453603870467,3.9190431594296067,3.273826485624705,-6.071173994561637,-6.0353273179172495,-0.75811364106319,-2.8723541853380787,-21.218825280859964,-17.968813937672245,5.016917876987464,3.0565406681692453
732,1.5306122448979593,-2.142857142857143,-6.73469387755102,-1.9848464236834342,-2.2490628904623065,1.6912344705586744,-5.728735475864649,-23.103375195584313,3.673469387755102,3.424237535977994,-6.098342795343428,-5.5494828589159235,-2.380954418403597,-2.919516579342075,-7.140901851532936,-6.019249386594231,3.7616036432291957,3.855567182207266,-6.5243879416654025,-6.196454298751189,-2.04008040285019,-2.1230811536309036,-16.03107642024385,-5.582254948393243,4.0705201488752785,3.453610795835159,-6.67780819772063,-6.642503250349842,-0.5886587987577268,-2.291587310848015,-24.15741474913915,-20.670064776748088,5.061548657521934,3.1718721883730705
733,1.7346938775510203,-2.142857142857143,-7.346938775510203,0.11231236287953372,-1.5826738858808826,-0.09817282675476746,-7.362833513247031,-30.51310495775214,3.877551020408163,4.995794315034105,-6.744063371070457,-6.648822518063697,-1.7243273387522395,-1.7781975019137526,-9.140745981244617,-7.672560505728997,3.971106389766735,4.000803267425445,-7.133893902159675,-6.809845620296101,-1.3966109993442997,-1.4236938689180703,-18.899280304357177,-7.192503766574347,4.224157043374451,3.6497320525305414,-7.284350026720888,-7.249734572538729,-0.40384154825035123,-1.629463791144934,-27.092803888180903,-23.503311837012376,5.109658472242,3.302754885182435
734,1.9387755102040813,-2.142857142857143,-7.959183673469386,-12.177213619022215,-0.8329862557267811,0.7810165546851302,-9.43042439799743,26.90569642986072,4.081632653061224,4.707766090560871,-7.386767130380862,-7.6573007865240745,-0.967820047280268,-0.6629211777449084,-11.706921420630357,-9.910540671477698,4.1808279350543485,4.168487913298643,-7.74799239687053,-7.4272246050872885,-0.7004923166814545,-0.651134080496903,-22.138891438962986,-9.365995625478442,4.394017226005886,3.849873250226811,-7.890807699864863,-7.857064331350902,-0.2036816683166094,-0.886004087765786,-30.025119515868404,-26.47641562462614,5.161191577136287,3.4492050838197823
735,2.1428571428571432,-2.142857142857143,-8.571428571428573,-5.096703176520332,1.7763568394002505e-15,1.0752347455518756,-11.982507288629742,-0.9605424386393686,4.2857142857142865,5.632414790762273,-8.013602390419805,-8.425542845745854,-0.0904173354571757,0.1777535602464109,-14.707619388079605,-12.499539965702743,4.389001176013894,4.387169922779484,-8.365035640802766,-8.04769551667391,0.036707551054973454,0.19461014056893686,-25.69584175639308,-12.136517500555685,4.57637637865879,4.051792280670417,-8.497192010502184,-8.46454345391785,0.011871637867613635,-0.061234578920038266,-32.95485268983779,-29.597566503903305,5.21610129001288,3.611235876667735
736,2.3469387755102042,-2.142857142857143,-9.183673469387756,-6.968468139704491,0.9162848812994602,1.9381692849433878,-15.070081343657831,30.546512477864695,4.4897959183673475,4.491924554635018,-8.63330502994964,-8.96168797959499,0.8798107741560893,0.8295984531993553,-17.999015560200036,-15.337952458497682,4.599581980958645,4.624711437251667,-8.981724768439364,-8.668503115843468,0.8107632681376152,1.1200606975376324,-29.412961539220465,-15.473148082686777,4.7629668720450065,4.262999607611961,-9.103514267405389,-9.072225283877918,0.2429182128002606,0.8448128936668139,-35.88284151117604,-32.87532875582537,5.274347561756109,3.7888536496215464
737,2.5510204081632653,-2.142857142857143,-9.795918367346939,-16.340909280921736,1.915868388171595,-6.847891704049927,-18.744145721595594,14.565794662254348,4.6938775510204085,4.562363283285438,-9.27948741121889,-9.369916239518762,1.9201651209478703,1.4831838254524,-21.7038451450591,-18.676969688604164,4.812074424212565,4.859823283811471,-9.600943036695073,-9.29005004885945,1.6169046269018807,2.121084001933982,-33.41383375284484,-19.448191482323146,4.959799001324319,4.473107653076344,-9.709785858239869,-9.680163626339587,0.4895897226002687,1.8321029947467946,-38.81024078678029,-36.318640354228926,5.335894380949133,3.9820548405947944
738,2.755102040816327,-2.142857142857143,-10.408163265306124,-10.169214883087813,2.9987505206164133,9.053343160718537,-23.05569958095693,-6.0394725701914425,4.8979591836734695,4.856475978079232,-9.952199722826377,-9.868731684386379,3.0304681989454987,2.3103917849041267,-26.040409330218953,-23.0163653007334,5.020783507335984,5.0998079160286345,-10.220518027058214,-9.912331805854093,2.4569962688998914,3.201037132670864,-37.606832921500576,-24.03683747497459,5.161563435263665,4.687962284508886,-10.316017610538525,-10.288411191109555,0.752033196625313,2.900595944003671,-41.738490102672806,-39.93679434102336,5.400707779972972,4.19082403455159
739,2.959183673469388,-2.142857142857143,-11.020408163265307,-12.557383700532126,4.164931278633905,9.263607188783782,-28.055742080255687,-82.86083712908285,5.1020408163265305,6.673090862140373,-10.63103396432595,-10.528268039281793,4.2039157454447755,3.494427219349796,-31.143101264548594,-28.525528364419106,5.222041273331819,5.32969416967873,-10.84035618874241,-10.536572370853323,3.3322795809074965,4.359530128787876,-42.00799812012496,-29.259415432116956,5.368107678179589,4.906079597173126,-10.922218668118434,-10.897017916884037,1.0303985569661986,4.050249212697505,-44.66926186356815,-43.7393814770405,5.46875401119819,4.415132604049115
740,3.163265306122449,-2.142857142857143,-11.63265306122449,-3.652872531534152,5.414410662224076,-0.3624559113357755,-33.79527237800577,-24.161691250339135,5.3061224489795915,6.078994381424071,-11.315501593541175,-11.208745023161852,5.45361350092916,5.019123474041449,-37.12097577927912,-34.83458731744894,5.416948214810391,5.5202036375944585,-11.462218359936704,-11.165191599067265,4.224429495787031,5.594425276318673,-46.676547147985005,-35.208064747655484,5.58300648501007,5.116676805469529,-11.528398985748929,-11.506034427453777,1.324826802778196,5.281017917760189,-47.60440559825067,-47.73622487416359,5.539997540827145,4.654937361010922
741,3.36734693877551,-2.142857142857143,-12.244897959183673,-11.560178472289323,6.747188671386922,13.425971112079878,-40.32528963272106,-48.18453840233269,5.5102040816326525,5.147252900508965,-11.986753358790596,-11.932114682007299,6.797253497244501,6.716605285040877,-43.89038798469498,-41.44849910988648,5.608376958893457,5.666883480984906,-12.083732673173602,-11.797061204985603,5.147721413298234,6.909469416928525,-51.53847224550911,-41.82764028867424,5.800900041752757,5.328681120013302,-12.13457092748539,-12.11551408754727,1.63544036827027,6.592856526974205,-50.545891059687186,-51.93731253630755,5.614399238398754,4.910179710682952
742,3.571428571428571,-2.142857142857143,-12.857142857142856,-16.483972658014693,8.163265306122447,0.19515049105426296,-47.69679300291545,-26.361108984084375,5.7142857142857135,7.099614401799934,-12.603534642051969,-12.790146557542297,8.230370320677183,8.423499383291293,-51.402363930944915,-48.26884736586981,5.798895118122304,5.788235950708124,-12.705496826901863,-12.43247640158475,6.095230767911408,8.304037662152085,-56.60957413718781,-49.15257877685378,6.022491503593103,5.538166126398603,-12.740750555717296,-12.725514544599918,1.9623349919528028,7.985721164330607,-53.49577423398594,-56.35275814400045,5.691915764380738,5.180786506600918
743,3.775510204081632,-2.142857142857143,-13.469387755102039,-19.73244501949418,9.66264056643065,9.788852643465749,-55.960781647102806,-24.786292223814627,5.9183673469387745,5.254919930337925,-13.215168095938136,-13.617480774528763,9.747617007678578,10.15761437464795,-59.251541953698,-55.421491706088716,5.984769800711087,5.929387864101454,-13.327564423527653,-13.071238820590635,7.062445835111594,9.778255319099186,-61.8790803953803,-57.19927667691593,6.247345476954195,5.743991825784796,-13.346955720093458,-13.336095053249338,2.305567535390014,9.459565520079295,-56.456148094371066,-60.99274076969925,5.772499113682071,5.466671176165624
744,3.979591836734695,-2.142857142857143,-14.081632653061227,-19.365377726915376,11.245314452311547,10.689021156717219,-65.1682547237971,-130.28101632537636,6.122448979591837,7.6248812542855635,-13.815983039751274,-14.278474310724993,11.310826833791486,11.78934134991576,-67.75854615899647,-63.62521014875203,6.182323270782452,6.081960956587812,-13.949670362083511,-13.711954866880927,8.067960925165954,11.33314031266781,-67.37539099791438,-65.9518003752119,6.4730882956382745,5.949443795706238,-13.953202976216302,-13.947312028912293,2.665147178600901,11.014339895455091,-59.42909917918261,-65.86745175031659,5.856095968256664,5.767734636367116
745,4.183673469387756,-2.142857142857143,-14.69387755102041,-11.725659263996478,12.911286963765104,18.417396154655343,-75.37021139151209,-56.808729977889485,6.326530612244898,6.630628716617545,-14.443064880701519,-14.894649861074466,12.95467113616559,13.582839953831582,-76.4458855717647,-72.6547928948265,6.374685280136221,6.259982633833038,-14.572100254530197,-14.356212295192996,9.05149229928004,12.965698188127098,-72.96305228269335,-75.48537259356893,6.703655436811214,6.145444760588151,-14.559504611534557,-14.5592142716705,3.0410270588147945,12.649989502216174,-62.41665646246294,-70.98703031737193,5.942647362245349,6.08386661707274
746,4.387755102040817,-2.142857142857143,-15.306122448979593,-9.946848721758936,14.660558100791341,12.30692435677076,-86.6176508087617,-141.08240471599146,6.530612244897959,5.5823299616161375,-15.065388791023368,-15.288111557977286,14.581482426214068,15.341607188766423,-85.60506779557521,-83.1279101171292,6.579157161777996,6.456839293107844,-15.19510067018016,-14.999880265163686,10.122547290318497,14.680165369671355,-78.92369400574475,-85.72423149282825,6.931038399313684,6.344655074097421,-15.165867705348822,-15.17184047420238,3.43309732657602,14.366452832368688,-65.42072624672093,-76.36147532727566,6.032088127460275,6.414946653932213
747,4.591836734693878,-2.142857142857143,-15.918367346938776,-16.850092533680897,16.493127863390256,10.63505541348612,-98.96157213405981,-124.74277672201652,6.73469387755102,5.892839503688926,-15.66500101353889,-15.491133201361377,16.207625467694537,17.12870200741095,-95.16568594916737,-94.7248950530215,6.785636979172201,6.668298371790384,-15.818485700154461,-15.64520586520688,11.200702984949618,16.471996203421707,-85.0549229510062,-96.75029692500726,7.160276664917092,6.536904981528034,-15.772296611373724,-15.785221980789554,3.841178921123405,16.16365884916226,-68.44305920708362,-82.00059681646854,6.12434740201871,6.760846632146318
748,4.795918367346939,-2.142857142857143,-16.53061224489796,-21.15041012295688,18.408996251561852,16.5038937433897,-112.45297452592034,-107.18135044959148,6.938775510204081,8.127632275103482,-16.21227269262627,-15.454796728691946,17.82740259761663,18.968667782381917,-105.18488976040442,-107.45604178583281,6.994054801469594,6.880620608481365,-16.440260783844305,-16.292023069969073,12.236065003189085,18.33598334253526,-91.12711871372979,-108.53535418463281,7.393118453638661,6.722878833460204,-16.378794564675257,-16.39938500572484,4.2650242880840326,18.0415329290637,-71.48519771687248,-87.91392649145514,6.21934901342719,7.121433202500561
749,5.0,-2.142857142857143,-17.142857142857142,-8.817415127035009,20.408163265306122,14.740418095723472,-127.14285714285714,-160.63573448159954,7.142857142857142,7.233665217633221,-16.674724618202518,-15.160640231471637,19.438643250627187,20.936470559118682,-115.70770276288555,-121.38489592910494,7.203810905651125,7.076243436181302,-17.06402279311303,-16.93787802761022,13.366027346182866,20.28124704512465,-97.68305324305751,-121.13143251892667,7.62244547989115,6.905971296968699,-16.985362397238283,-17.014348315862126,4.704317657275743,19.999999106556235,-74.54843519491608,-94.11063124515272,6.317011602034701,7.496569561108099
750,-5.0,-1.9387755102040813,13.061224489795919,15.179525458772511,21.241149521032902,22.535795952560886,123.06122448979592,102.61700105346424,6.938775510204081,5.657406814543947,12.465091549905303,12.420855826186948,20.195300833704692,22.071422653674883,117.68493281961422,121.4513016456702,6.845051719944521,6.728306878067902,13.049702440096638,12.997027040278368,14.180894144912815,21.491797515543897,96.56336943761221,117.53322981744172,7.34020533787678,6.634677267631236,12.948683707695302,13.017898599396776,5.096428316913425,21.14245214564547,71.61307382815465,92.41237990542682,6.181908375247725,7.235291514480824
751,-4.795918367346939,-1.9387755102040813,12.448979591836736,10.01241282630518,19.241982507288633,18.449290529192975,108.37134187285912,102.51358750299624,6.73469387755102,6.571455548540137,12.029493707618435,11.962298544698541,18.394609253354076,19.254585044271764,105.41693137919114,105.24907167657238,6.64686232646456,6.61630675829849,12.420333197910153,12.375133678574349,13.06029832917856,19.44046610124244,89.90171801421793,105.06721718325203,7.110208231531194,6.424534210648093,12.34051305186781,12.395750972838192,4.642505998105391,19.13547997517962,68.46569349168115,85.85926178563321,6.0860043729646165,6.860134239345836
752,-4.591836734693878,-1.9387755102040813,11.836734693877553,14.772537814828166,17.326114119117037,13.628146746206635,94.87993948099859,46.993063936678446,6.530612244897959,7.094945907843551,11.581950983624386,11.569222040537078,16.691452173387447,16.86996095732861,93.7615499066922,90.3112927996036,6.449428790606108,6.46027228136319,11.791137844186073,11.754872766854323,11.923961907576883,17.48252140378045,83.2698638289618,93.31651640103699,6.88444614544729,6.216973199171753,11.732442947723017,11.77498090747836,4.204509292335234,17.212740516633055,65.34263527303972,79.60347091820016,5.9927235708551,6.499885995495579
